question_id,main_tag,creation_datetime_utc,creation_date_utc,weekday_utc,score,answer_count,is_answered,view_count,title,link,tags
79819309,android,2025-11-13T18:28:55+00:00,2025-11-13,3,0,0,False,47,"Every time I switch between frames on my bottom navigation view their is lag, How do i get rid of it?",https://stackoverflow.com/questions/79819309/every-time-i-switch-between-frames-on-my-bottom-navigation-view-their-is-lag-ho,java;android;lag;raspberry-pi5
79819358,android,2025-11-13T19:28:30+00:00,2025-11-13,3,2,1,True,107,Issue with TextField and TextInput Keyboard on Android in Qt 6.10.0,https://stackoverflow.com/questions/79819358/issue-with-textfield-and-textinput-keyboard-on-android-in-qt-6-10-0,android;qt;qt6
79819631,android,2025-11-14T03:36:01+00:00,2025-11-14,4,0,2,True,118,Make a Button always visible at the bottom of a Jetpack Compose ModalBottomSheet,https://stackoverflow.com/questions/79819631/make-a-button-always-visible-at-the-bottom-of-a-jetpack-compose-modalbottomsheet,android;android-jetpack-compose;jetpack-compose-modalbottomsheet
79819817,android,2025-11-14T08:57:55+00:00,2025-11-14,4,1,1,False,115,Kotlin Multiplatform: Incompatible &#39;embedAndSign&#39; Task with CocoaPods Dependencies in Xcode,https://stackoverflow.com/questions/79819817/kotlin-multiplatform-incompatible-embedandsign-task-with-cocoapods-dependenci,android;ios;xcode;cocoapods;kotlin-multiplatform
79819904,android,2025-11-14T10:20:58+00:00,2025-11-14,4,0,0,False,74,How to make WebRTC use opensles for playing in Android?,https://stackoverflow.com/questions/79819904/how-to-make-webrtc-use-opensles-for-playing-in-android,android;webrtc;opensl
79820066,android,2025-11-14T13:13:57+00:00,2025-11-14,4,0,2,False,391,Flutter Android 16KB Page Size Support Issue - Google Play Console Hard Rejection,https://stackoverflow.com/questions/79820066/flutter-android-16kb-page-size-support-issue-google-play-console-hard-rejectio,android;flutter;16kb-page-size
79820164,android,2025-11-14T15:08:53+00:00,2025-11-14,4,0,1,True,70,Does enableEdgeToEdge() override windowOptOutEdgeToEdgeEnforcement flag?,https://stackoverflow.com/questions/79820164/does-enableedgetoedge-override-windowoptoutedgetoedgeenforcement-flag,android;kotlin;android-activity;android-xml;edge-to-edge
79820197,android,2025-11-14T15:32:21+00:00,2025-11-14,4,0,1,True,80,Custom icon in Android notification not working,https://stackoverflow.com/questions/79820197/custom-icon-in-android-notification-not-working,android;kotlin;android-notifications
79820316,android,2025-11-14T17:43:32+00:00,2025-11-14,4,-1,1,False,115,Why does gradle fail with &quot;[ksp] No providers found in processor classpath.&quot; after KSP migration?,https://stackoverflow.com/questions/79820316/why-does-gradle-fail-with-ksp-no-providers-found-in-processor-classpath-aft,android;gradle;android-glide;kotlin-symbol-processing
79820340,android,2025-11-14T18:25:43+00:00,2025-11-14,4,1,1,True,87,Twilio Voice React Native — App Crashes When Initiating Outgoing Call (`getMainActivityClass()` Returns Null),https://stackoverflow.com/questions/79820340/twilio-voice-react-native-app-crashes-when-initiating-outgoing-call-getmaina,java;android;react-native;kotlin;twilio
79820370,android,2025-11-14T19:07:38+00:00,2025-11-14,4,0,0,False,52,React Native Android: How to correctly detect when another app is opened using AccessibilityService?,https://stackoverflow.com/questions/79820370/react-native-android-how-to-correctly-detect-when-another-app-is-opened-using-a,android;react-native;kotlin;accessibility;accessibilityservice
79820520,android,2025-11-15T00:11:25+00:00,2025-11-15,5,-1,1,True,137,Dotnet 10 - ZXing.Net.Maui 0.6.0 - Xamarin.AndroidX.Tracing dependency conflict breaks Android build,https://stackoverflow.com/questions/79820520/dotnet-10-zxing-net-maui-0-6-0-xamarin-androidx-tracing-dependency-conflict,android;nuget;maui;zxing
79820530,android,2025-11-15T00:48:25+00:00,2025-11-15,5,0,0,False,45,Strategy/Architecture for managing BLE device settings from Android,https://stackoverflow.com/questions/79820530/strategy-architecture-for-managing-ble-device-settings-from-android,android;bluetooth-lowenergy
79820562,android,2025-11-15T03:46:45+00:00,2025-11-15,5,1,0,False,33,Android &quot;isAppearanceLightNavigationBars&quot; Doesn&#39;t Work on API 36,https://stackoverflow.com/questions/79820562/android-isappearancelightnavigationbars-doesnt-work-on-api-36,android;edge-to-edge
79820753,android,2025-11-15T10:39:33+00:00,2025-11-15,5,-1,3,False,84,NavHostFragment fragments misplaced,https://stackoverflow.com/questions/79820753/navhostfragment-fragments-misplaced,android
79820829,android,2025-11-15T12:37:05+00:00,2025-11-15,5,0,1,False,59,processDebugResources\R.jar: The process cannot access the file because it is being used by another process,https://stackoverflow.com/questions/79820829/processdebugresources-r-jar-the-process-cannot-access-the-file-because-it-is-be,android;android-studio
79820857,android,2025-11-15T13:19:25+00:00,2025-11-15,5,-3,1,True,129,"My Flutter project runs fine in Android Studio, but VS Code and other platform shows configuration errors",https://stackoverflow.com/questions/79820857/my-flutter-project-runs-fine-in-android-studio-but-vs-code-and-other-platform-s,android;flutter;flutter-dependencies
79820912,android,2025-11-15T15:05:12+00:00,2025-11-15,5,0,0,False,57,Deep linking in NET9 MAUI,https://stackoverflow.com/questions/79820912/deep-linking-in-net9-maui,c#;android;maui;.net-9.0
79820918,android,2025-11-15T15:17:29+00:00,2025-11-15,5,0,2,True,76,How to load SVG content images(not url) using Coil on Android,https://stackoverflow.com/questions/79820918/how-to-load-svg-content-imagesnot-url-using-coil-on-android,android;kotlin;android-jetpack-compose;coil
79820952,android,2025-11-15T16:15:50+00:00,2025-11-15,5,0,1,True,61,"Best practice for localizing a large (16,000+ rows) SQLite database in android",https://stackoverflow.com/questions/79820952/best-practice-for-localizing-a-large-16-000-rows-sqlite-database-in-android,android;sqlite;localization;android-architecture
79820953,android,2025-11-15T16:26:47+00:00,2025-11-15,5,0,1,False,28,Android Mathquill overlapping math fields,https://stackoverflow.com/questions/79820953/android-mathquill-overlapping-math-fields,android;overlapping;mathquill
79820983,android,2025-11-15T17:17:48+00:00,2025-11-15,5,0,1,True,65,Nested populating of objects using flows,https://stackoverflow.com/questions/79820983/nested-populating-of-objects-using-flows,android;kotlin;kotlin-flow
79821075,android,2025-11-15T19:36:51+00:00,2025-11-15,5,0,0,False,81,How to make a custom notification full-width?,https://stackoverflow.com/questions/79821075/how-to-make-a-custom-notification-full-width,android;xml;flutter;kotlin;mobile
79821107,android,2025-11-15T20:46:46+00:00,2025-11-15,5,0,0,False,27,Is it possible to have an expandable Recyclerview and regular recyclerview in a nested Recyclerview?,https://stackoverflow.com/questions/79821107/is-it-possible-to-have-an-expandable-recyclerview-and-regular-recyclerview-in-a,android
79821206,android,2025-11-16T00:01:38+00:00,2025-11-16,6,0,0,False,49,Release mode for a NET9 MAUI failed to find entry classes.dex,https://stackoverflow.com/questions/79821206/release-mode-for-a-net9-maui-failed-to-find-entry-classes-dex,c#;android;maui;.net-9.0
79821275,android,2025-11-16T04:12:47+00:00,2025-11-16,6,0,1,False,87,rounding the corners on a togglebutton in android app,https://stackoverflow.com/questions/79821275/rounding-the-corners-on-a-togglebutton-in-android-app,android
79822100,android,2025-11-17T09:33:49+00:00,2025-11-17,0,0,2,True,123,"After the application is installed, the package name appears as the name. What can I do?",https://stackoverflow.com/questions/79822100/after-the-application-is-installed-the-package-name-appears-as-the-name-what-c,java;android;android-manifest;android-ide
79822112,android,2025-11-17T09:41:17+00:00,2025-11-17,0,0,0,False,60,Unable to view screen mirroring on android studio with samsung device,https://stackoverflow.com/questions/79822112/unable-to-view-screen-mirroring-on-android-studio-with-samsung-device,android;android-studio;android-15
79822374,android,2025-11-17T13:50:05+00:00,2025-11-17,0,1,0,False,80,Is it normal for Flutter&#39;s main() function to execute as soon as a firebase notification is received in system notifications bar?,https://stackoverflow.com/questions/79822374/is-it-normal-for-flutters-main-function-to-execute-as-soon-as-a-firebase-noti,android;flutter;firebase;firebase-cloud-messaging
79822595,android,2025-11-17T17:29:30+00:00,2025-11-17,0,1,2,True,106,showDialog function in flutter not doing anything,https://stackoverflow.com/questions/79822595/showdialog-function-in-flutter-not-doing-anything,android;flutter;dart;debugging;mobile
79822605,android,2025-11-17T17:41:55+00:00,2025-11-17,0,-1,1,False,120,Dark gap above Android keyboard when using Keyboard.resize = &quot;body&quot; in Capacitor,https://stackoverflow.com/questions/79822605/dark-gap-above-android-keyboard-when-using-keyboard-resize-body-in-capacitor,android;ionic-framework;android-softkeyboard;capacitor
79822680,android,2025-11-17T19:10:29+00:00,2025-11-17,0,0,0,False,69,Mobile game Test version is not visible on any android device. ( Unity- Android),https://stackoverflow.com/questions/79822680/mobile-game-test-version-is-not-visible-on-any-android-device-unity-android,android;unity-game-engine;google-play-console
79822816,android,2025-11-17T21:55:34+00:00,2025-11-17,0,0,0,False,56,How to keep a specific LazyColumn item visible when the keyboard opens?,https://stackoverflow.com/questions/79822816/how-to-keep-a-specific-lazycolumn-item-visible-when-the-keyboard-opens,android;kotlin;android-jetpack-compose
79823122,android,2025-11-18T07:59:05+00:00,2025-11-18,1,1,1,True,121,[runtime not ready]: ReferenceError: Property &#39;CRYPTO&#39; doesn&#39;t exist,https://stackoverflow.com/questions/79823122/runtime-not-ready-referenceerror-property-crypto-doesnt-exist,android;react-native;gradle;expo
79823132,android,2025-11-18T08:19:42+00:00,2025-11-18,1,1,0,False,89,DexGuard + Flutter: Code tampering still possible with ReFlutter &amp; resigning,https://stackoverflow.com/questions/79823132/dexguard-flutter-code-tampering-still-possible-with-reflutter-resigning,android;apk;dexguard
79823264,android,2025-11-18T10:44:55+00:00,2025-11-18,1,0,6,True,84,object file is twice larger than expected,https://stackoverflow.com/questions/79823264/object-file-is-twice-larger-than-expected,android;gcc;arm64;avr-gcc;object-files
79823529,android,2025-11-18T15:23:08+00:00,2025-11-18,1,0,0,False,40,Google Play Billing Library - OnQueryPurchasesResponse not called for delayed declined purchase,https://stackoverflow.com/questions/79823529/google-play-billing-library-onquerypurchasesresponse-not-called-for-delayed-de,android;in-app-purchase
79823760,android,2025-11-18T19:26:41+00:00,2025-11-18,1,0,0,False,34,Issues with folder selection via webkitdirectory and File System Access API in Telegram Mini Apps on Android,https://stackoverflow.com/questions/79823760/issues-with-folder-selection-via-webkitdirectory-and-file-system-access-api-in-t,android;webview;telegram
79823801,android,2025-11-18T20:32:29+00:00,2025-11-18,1,1,2,True,41,Android data syncronization strategies,https://stackoverflow.com/questions/79823801/android-data-syncronization-strategies,android;synchronization
79823882,android,2025-11-18T21:45:43+00:00,2025-11-18,1,0,0,False,48,setOpenInBrowserButtonState(CustomTabsIntent.OPEN_IN_BROWSER_STATE_OFF) for CustomTabsIntent Not Working,https://stackoverflow.com/questions/79823882/setopeninbrowserbuttonstatecustomtabsintent-open-in-browser-state-off-for-cust,java;android;google-chrome
79823930,android,2025-11-18T22:56:46+00:00,2025-11-18,1,0,2,False,142,Reminder notifications on mobile devices (Android/iOS)),https://stackoverflow.com/questions/79823930/reminder-notifications-on-mobile-devices-android-ios,android;ios;flutter;mobile;mobile-phones
79823955,android,2025-11-18T23:45:16+00:00,2025-11-18,1,0,0,False,81,Android logcat spam: TransactionCallbackInvoker writeReleaseFence failed. error 32 (Broken pipe) every frame in SurfaceView,https://stackoverflow.com/questions/79823955/android-logcat-spam-transactioncallbackinvoker-writereleasefence-failed-error,android;delphi;graphics;surfaceview;surfaceflinger
79824113,android,2025-11-19T06:15:07+00:00,2025-11-19,2,0,0,False,181,Google Play warning about 16-KB page size — libgmm-jni.so not supported. How to fix?,https://stackoverflow.com/questions/79824113/google-play-warning-about-16-kb-page-size-libgmm-jni-so-not-supported-how-to,java;android;android-studio;google-maps;ionic-native
79824119,android,2025-11-19T06:23:41+00:00,2025-11-19,2,0,0,False,68,Android APK Status Bar Turns White on App Relaunch (React Native/Expo),https://stackoverflow.com/questions/79824119/android-apk-status-bar-turns-white-on-app-relaunch-react-native-expo,android;reactjs;react-native;expo
79824124,android,2025-11-19T06:29:22+00:00,2025-11-19,2,1,2,True,69,How to lock orientation in the age of adaptive layouts?,https://stackoverflow.com/questions/79824124/how-to-lock-orientation-in-the-age-of-adaptive-layouts,android;android-jetpack-compose;orientation;adaptive-layout;android-16
79824135,android,2025-11-19T06:46:27+00:00,2025-11-19,2,0,0,False,34,I am not able to get 2k stream on android react native apk webrtc whep url,https://stackoverflow.com/questions/79824135/i-am-not-able-to-get-2k-stream-on-android-react-native-apk-webrtc-whep-url,android;react-native;media
79824156,android,2025-11-19T07:22:18+00:00,2025-11-19,2,1,0,False,86,Redirect Uri is not working in React Native,https://stackoverflow.com/questions/79824156/redirect-uri-is-not-working-in-react-native,android;react-native;expo;google-signin
